"","screenName","location","tweetID","text","latitude","longitude"
"133","Adri_Schaad","Otterbein",1100167406981386240,"Strep throat and a sinus infection hitting me like a brick in week 8. My nursing exam tomorrow should be fun.",40.1268746,-82.9371852
"134","aegis_runestone","Town of Myst",1100407230858317824,"@LEGOdawg2001 Yes... unless you have a sinus infection.",43.2331709,-79.6972808
"135","aegis_runestone","Town of Myst",1100396079273566208,"@DigiDriver You have a sinus infection, too?",43.2331709,-79.6972808
"136","AfnielRealta","The California",1100854469229633536,"really should get up but I'm tired from having a very hard and fast case of the Sinus Death Plague bluuuhhhhhhh but Paid Art Work beckons",36.778261,-119.4179324
"137","agoodwoman7","Probably at my desk writing",1101239926023118848,"Woke up with a sinus infection. I feel like death warmed up but uglier",NA,NA
"138","ahmedmallah","Middle East",1100332418974793728,"@Halaherism Same here. Try Panadol Sinus with lot of water <U+0001F64F>",29.2985278,42.5509603
"139","AhrensScience","Arkansas, USA",1100102367985438720,"Sitting through meetings with a sinus infection. Think I’ll go home and edit papers there #phdlife https://t.co/GNr6eV4Vyn",35.20105,-91.8318334
"140","AI4ENT","Atlanta, GA",1100442661893357568,"With balloon sinuplasty there is no cutting of nasal bone or tissue, so recovery is typically faster than with trad… https://t.co/qTAAyK25O7",33.7489954,-84.3879824
"141","AielloChiro","Massapequa, NY",1100148948264722432,"Have Cold Symptoms??
Try Dr. Nenninger's Cold and Sinus Solution.  It's a homeopathic symptom relief.  Reduces the… https://t.co/0rsMmId9nL",40.6806563,-73.4742914
"142","AirplayNinja","London, England",1101675779727876096,"#Firstplay: ""People Who Destroy"" by Slaves Of Sinus on BBC Radio 1 (#BBCR1)",51.5073509,-0.1277583
"143","AirTheReal","Luton, England",1102199077985374208,"Safe Home Remedies to Help Young Kids Deal with Sinus Infections - Everyday Health https://t.co/k3IIIiyBoj",51.8786707,-0.4200255
"144","AishPAISH","United States",1100147615277166592,"Been awake since 3:30 am for no reason <U+2705>
Lost power <U+2705>
Feel like I’m getting a sinus/ear infection <U+2705>
#todaysbeenaweirdday",37.09024,-95.712891
"145","aisyaumairahs","bb",1102213804392275968,"baru siap sinus rinse i swear i can feel those liquid lalu kat hidung omg......",38.9727969,-94.5746176
"146","ajswitzy","Savannah, GA",1100125785313198080,"@FenlandGirl @VivWrites @BrindyWilcox @JaysLilDragon @laceydearie Hello! I'm on my way back go the land of the livi… https://t.co/G4CEiz62A6",32.0808989,-81.091203
"147","akaLioness_","Hogwarts",1100848458376855552,"@TheMikeyPasta Stole a perk from my mom once cause I had such a bad sinus infection it was making my neck stiff and… https://t.co/Zn8iozrmZi",28.4722475,-81.4736377
"148","Akhona_Maritime","<U+0001F1FF><U+0001F1E6> Admiralty Jurisdiction",1100727054964850688,"Hay Sisi kuyabanda apha ndikhoyo mna. Mlenze yam iyagodola. Had to switch off heater coz sinus. https://t.co/o1UNmUxYdm",NA,NA
"149","akomastik","Cyprus",1100127946650644480,"@sinus_egrisi maçi izlesen böyle demezdin.. niye aglasin ki burak? sonuçta sadece bir maç bu..",35.126413,33.429859
"150","akomastik","Cyprus",1100128279539920896,"@sinus_egrisi yok b'oluum..",35.126413,33.429859
"151","akomastik","Cyprus",1100126845297741824,"@sinus_egrisi yoo tam tersine, galibiyeti elimizden kaçirdigimiz için üzgünüm..",35.126413,33.429859
"152","AkuKamuDanHalu","FangirlKentank",1100177875666329600,"@askmenfess Gak. Bisa bisa ngidap sinus kalo indonesia bersalju.",NA,NA
"153","akupaw","BTS<U+2665><U+2661>",1100804683579322368,"Ketika sinus melanda......",NA,NA
"154","al15540","Newberry, SC",1101970073697292288,"Trying to balance work, chores, writing, family, then add sinus infection to the mix https://t.co/iQo82shob1",34.2745833,-81.6187178
"155","AlanBirsingh","Trinidad and Tobago",1102219292647542784,"I feel this in my sinus https://t.co/WCNVmT6vMK",10.691803,-61.222503
"156","AlannaRoneice_","So Far Gone...",1100429495914377216,"Sinus Headaches are childish.",NA,NA
"157","AldecoaEdward","Boracay ",1100868372810461184,"@geo7618 @marklutchman @MyLandsberg I was just being factual &amp; not being pretentious. It was you who attempted 2sou… https://t.co/eb7jiXClMB",11.9673753,121.924815
"158","AldecoaEdward","Boracay ",1100772657992089600,"@geo7618 @marklutchman @MyLandsberg False. While sinus rhythm is the ideal outcome of a resuscitation, EKG w/arrhyt… https://t.co/ygsj6NbZGa",11.9673753,121.924815
"159","AlectoC","Moscow, Russia",1101735192144891904,"@sinus_pobedy @antizion @ValLisitsa <U+0418><U+0434><U+0438> <U+043D><U+0430><U+0445><U+0443><U+0439>.",55.755826,37.6172999
"160","AlecWilson901","Memphis, TN",1101536479648665600,"@KateeForbis @badunclep Had what I thought was allergies for years. Non stop watery eyes &amp; sneezing. Turns out was… https://t.co/IzemeUIQQn",35.1495343,-90.0489801
"161","alex_mikell","Kingston, Ontario",1100854247942483968,"There's something truly primal in stretching your neck just right and feeling all of your sinus cavities relax and your nose start to run.",44.2311717,-76.4859544
"162","Alex8ymedio","En el cine",1101538194112299008,"@perradesatan Como yo con mi sinus.",26.9079814,-101.4178701
"163","AlexaDWilson","Cotswolds, U.K.",1102304368970420224,"@ClaireWithAn_I Or blocked sinus.",51.8330311,-1.8433086
"164","alexandraerin","Hagerstown",1101212624795156480,"I don't go, ""You're wrong, it wasn't the flue, influenza is a life-threatening condition and not just any bad virus… https://t.co/M0IpsOTVcF",39.6417629,-77.7199932
"165","alexandre_aby","Londrina, Brasil",1102308181286551552,"Valsalva sinus aneurysm rupture into the right ventricle",-23.3044524,-51.1695824
"166","alexandre_aby","Londrina, Brasil",1102309705563754496,"Valsalva sinus aneurysm rupture into the right ventricle",-23.3044524,-51.1695824
"167","AlexBarberSSMF","Weston, CT",1100837083575472128,"@BradleyMartyn Had the same surgery, I straight up thought they were pulling watermelons out of my nose when those… https://t.co/umBDD6C5GK",41.2009294,-73.3806748
"168","AlexFoxhoven","Yankton, SD <U+25CF> ",1100894916371275776,"i swear if I’m getting another sinus infection .... <U+0001F927><U+0001F912>",42.8711088,-97.3972813
"169","alexisraeee15","Summitville, OH",1100351249814298624,"Over this sinus cold I tell ya",40.6781165,-80.8861964
"170","alexiusnichole8","Aurora, IN",1101846911592603648,"I can’t taste my coffee this morning because I have such a bad sinus infection and I’m so sad.",39.0570022,-84.9013402
"171","AlexsisRene","Highland, CA",1100098026884849664,"This sinus infection has me all the way fucked up <U+0001F927>",34.1283442,-117.2086513
"172","alexxsepulvedaa","mo city, tx",1102049800827142144,"gave my bestie a sinus infection #goals",29.6185669,-95.5377215
"173","AlhamaFeminas","Alhama de Murcia, España",1101595542528946176,"¡Muy grandes nuestros amigos de @SINUS_nut! #AlhamaSienteSinus <U+0001F4DD> https://t.co/iIbRmWSKB8",37.8218878,-1.3855161
"174","alicia_kathrine","buffalo, NY",1100433211350544384,"My stitches busted open and the hole into my sinus cavity is exposed.please beware today. Thx.",42.8864468,-78.8783689
"175","AliraAlexandra","United States",1101583566872498176,"Sinus infections suck, especially working the whole week with one because you don’t feel like calling off. <U+0001F927>",37.09024,-95.712891
"176","alix_ryekurt","not so Pleasant Valley, NY",1101938307695558656,"@Mike_jaycox Advil cold and sinus is the best medicine in the world but you have to get it over the counter",41.7445382,-73.8212439
"177","alizee_03","Newark, OH",1101596362469240832,"Hate eating with a sinus infection makes it sound like I’m inhaling my food but in all reality I just can’t breath… https://t.co/R7hklu7kBS",40.0581205,-82.4012642
"178","allaboutleleee","mindingmybusiness ",1100183634298974208,"My eyes be sooo fucking weak <U+0001F62D> my sinus be fucking me up!",26.715168,-80.083191
"179","allergodome","Germany",1101542702070394880,"Top 7 essential oils for sinus congestion https://t.co/85GS86XrZ5 https://t.co/gRM8AzJ38x",51.165691,10.451526
"180","Allergotrade","Germany",1101542691345588224,"Top 7 essential oils for sinus congestion https://t.co/5gZifMAwS9 https://t.co/uAewOWHkv6",51.165691,10.451526
"181","AllergyAsthmaI1","Leesburg, VA",1101527842351910912,"What Are Your Sinuses and How Do They Get Infected
(https://t.co/k89c4PG6th)

#sinusinfection #nasalcongestion… https://t.co/HDqr27HPTX",39.1156615,-77.5636015
"182","Allieismynameo","Ohio",1100383974986342400,"can't win... go from sinus infection to UTI. this pain is the freaking worst. <U+0001F622><U+0001F622>",40.4172871,-82.907123
"183","allyshaye96","University of Cincinnati",1100398542844252160,"I feel like I'm getting another sinus infection and I think I'm going to ScReAm",39.1329219,-84.5149504
"184","AllysonWendt","Brattleboro, VT",1101835222482599936,"@OnAtuin I'm one of them! Measles scares the shit out of me. Hell, I just had complications from a sinus infection… https://t.co/xCeLQmfKgk",42.8509152,-72.5578678
"185","AllysonWendt","Brattleboro, VT",1101838892762886144,"Three weeks ago, 5yo came down with one of the many viruses going around. Just a cold, no biggie. Except that I got… https://t.co/g3Y5QzDsOL",42.8509152,-72.5578678
"186","aloubella","Turks & Caicos Islands<U+0001F1F9><U+0001F1E8><U+0001F1F9><U+0001F1E8>",1100402946460639232,"@irepair94 Excuse you, I have sinus <U+0001F644>",42.82814,-86.1352074
"187","Alupent","Deutschland",1100415712454049792,"@doktoradler Sinus Rhythmus...",51.165691,10.451526
"188","alydraculeaXIII","Virginia, USA",1100494322456240128,"Day 5 of this rattling cough and massive fuckin possible sinus infection. Someone just shoot me and get it over it",37.4315734,-78.6568942
"189","AmandaMtz13","Houston, TX",1101688995040423936,"Went to the dr today bc I have a raging sinus infection. The PA who saw me is a frenemy from way back. It was awkwa… https://t.co/WP1I8si4It",29.7604267,-95.3698028
"190","AmandaNer","Trinidad",1101866976648019968,"All this rain and my sinus still bothering me. Fix it Lord",10.691803,-61.222503
"191","AmandaSoprano","Faubourg17thWard deLaCostceaux",1100177498036420608,"This sinus headache won't let me be great. Fucks Sake.",NA,NA
"192","amandatnt03","(^<U+0F0B><U+0F0D>^)",1101599651751493632,"@eponawest very good. I have sinus disease so I can't breathe without it. I do it twice a day and use these attachm… https://t.co/3EdqZSQbnq",NA,NA
"193","Amavir_","Jedi Temple, Ahch-To",1102350531081785344,"@luxiolita @etienne13260 @AntiMacron2019 @LPLdirect La fonction cosinus, avec sinus et tangente, sont utilisées en… https://t.co/jafnWdScYr",NA,NA
"194","ambettano","Boston, MA",1101693582191349760,"My head cold has given me a solid sinus headache which means it’s time for misery folks.",42.3600825,-71.0588801
"195","AmbrosiaBlaque","HOLLIS, Queens & its crazy!",1100783828308766720,"Took off work today to go to the Doctor to see about these headaches I’ve been having for days now! Vision even sta… https://t.co/h3S14juptY",40.7112203,-73.762495
"196","Ambzb86","Tennessee, USA",1101629025175433216,"Went to the doc and got some meds for this sinus infection. Hopefully it does something.",35.5174913,-86.5804473
"197","amcvittie","Detroit, MI",1101862817718853632,"@bobtiki Oh man. I have so many feature requests for the whole nasal/sinus UI. 

Feel better! <U+0001F372>",42.331427,-83.0457538
"198","ameliavina97","bonsoir jkt yeeaaaahhh",1101919411496054784,"Ugh my sinus recurrenced again .. gtg",NA,NA
"199","Americassoul","Like Carmen Santiago?",1101213027439910912,"I could have flipped.I watched the hearing ALL DAY long until I had to leave to head to the base for my dr appt. fo… https://t.co/VLkIx7Yl22",NA,NA
"200","amnitsua","Texas, USA",1102283203107262464,"Yo I rarely get sick but DAMN this sinus infection blows",31.9685988,-99.9018131
"201","AmorMaxine_","SavingLives",1102316782155677696,"my allergies and sinus problems should be illegal for any human being. <U+0001F974><U+0001F974>",52.478174,-1.831997
"202","AmyKrohn3","Corner No Way&Run In Circle",1101745067071602688,"I think it is time for another viewing of the ‘Cornetto trilogy’ to wash away a a bit of how ill I feel and maybe s… https://t.co/cI4F5THZwu",NA,NA
"203","anabelsays","Renton, WA",1100904313558261760,"Oops, correction: The Horror Noire documentary (black history representation in horror movies) is on @shudder -- yo… https://t.co/VTcQxQpVwC",47.4796927,-122.2079218
"204","anaclaratonelli","Minas Gerais, Brasil",1100131179548893184,"@ferreirafariac mete o tiro no key no tylenol sinus, melhora na hora",-18.512178,-44.5550308
"205","anastasia2007","New Jersey, USA",1101545180996530176,"This sinus headache is terrible. I feel like pure <U+0001F4A9>!  I want to sleep until Monday!!!!!",40.0583238,-74.4056612
"206","AndaSobs","JHB, South Africa",1101434857320824832,"My sinus ngesigqezu <U+0001F648><U+0001F648><U+0001F648>. Funeke ndenze o grrrr grrr during the people <U+0001F62D>",-26.2041028,28.0473051
"207","andiee1999","Indianapolis, IN",1100537856710402048,"Me: Wow I can’t wait until Spring Break. I hope this week is easy.  

Body: Sinus infection?  

Me: Um, no?  

Body… https://t.co/EMf5NLBoNJ",39.768403,-86.158068
"208","AndreaGer","Oregon, USA ",1101731428067291136,"@phoebesmoon @HereComsTrouble @babylisa51 @yellowlablover @saritameow It must feel terrible and exhausting to have… https://t.co/FfV0mUvqSW",43.8041334,-120.5542012
"209","AndreaWiggins","Occupied Omaha land, Omaha, NE",1101853484251529216,"The nasty allergic response (clear goo) that ramped up over the last couple days has transitioned to a sinus infect… https://t.co/IqbkVtnJrg",41.2711898,-95.9301804
"210","andy5171","Liverpool",1101506713595846656,"@dawnlovesgreece Hope it passes soon, sinus pain is awful x",53.4083714,-2.9915726
"211","AndyVermaut","One world",1100804281416863744,"Muscle gene mutations implicated in human nasal/sinus cancer https://t.co/MFN6z5h49f",40.7133444,-74.0133677
"212","angeelaai","sokor",1100409583028191232,"sinus wag my nos",NA,NA
"213","Angela_delicano","Vb court",1101483061999415296,"Wtf sinus shushu",36.753975,-76.0606647
"214","AngelaLynn2017","Freedom, PA",1100183606906048512,"Tweeting from Urgent Care. Horrible sinus infection. When you have autoimmune diseases, the only thing strong enoug… https://t.co/QXJ3YdPTww",40.6856221,-80.2517277
"215","angelinthesky54","Hopewell, VA",1101964231476432896,"Nothing cleans your sinus like spicy food",37.3043154,-77.2872001
"216","Anghelita0401","Cavite City, Calabarzon",1100763652158705664,"Langyang sinus 'to, pahirap hays!",14.4791297,120.8969634
"217","AngieBerens","The Mitten State ",1100405790828048384,"Best cold/sinus infection remedies please! I’m not able to take cold medicine due to one of the ingredients, so eve… https://t.co/PHp1nN4Yui",44.3148443,-85.6023643
"218","AngryCatholic","Houston, TX",1100511574262009856,"Last week I had a sinus infection. This week... death by plant sex. https://t.co/TDRaLsNNnI",29.7604267,-95.3698028
"219","anicoleobryant","Frankfort, OH",1102213929223290880,"After suffering for 3 weeks with the most insane sinus infection ever here I am.. GOING THROUGH IT AGAIN.

I’m so over being sick <U+0001F62D><U+0001F62D>",39.4014523,-83.1807431
"220","Anieshka_","in dr*a*g",1100768442066464768,"@Yok1rgr JE PLEURE PAS LES SINUS BSBFNF",32.837537,-97.23909
"221","Anieshka_","in dr*a*g",1100733027645341696,"Mes  sinus sont plus productifs que moi",32.837537,-97.23909
"222","anjelicaaxo","Delaware, USA",1100887790676557824,"Still sick and my face hurts so much sinus pressure <U+0001F629><U+0001F62D>",38.9108325,-75.5276699
"223","anna_boeg","Occupied Anishinaabe land in Detroit, MI",1101227086130356224,"Yes I'm at #ASLO19 ... in San Juan, Puerto Rico... with a sinus infection... napping at my air bnb and near various… https://t.co/7eDrpTh09v",42.331427,-83.0457538
"224","AnnaH_Blackwell","Alabama, USA",1101728800654704640,"@theJLfiles_ Jk, it sounds like a severe sinus infection according to my Madrè, but it could also be how much the weather is flipping out",32.3182314,-86.902298
"225","annanoellelle","Maryland, USA",1101944675169120256,"@Sonny5ideUp I thought this was one of those sinus rinsers",39.0457549,-76.6412712
"226","Anne_D_Tyisi","South Africa",1100857415468232704,"Mbanonya nalo sinus<U+0001F602> https://t.co/gq29nIXw1u",-30.559482,22.937506
"227","anneheathen","Mount Pleasant, MI",1101828142249971712,"@exlibris <U+2764><U+FE0F> We have been saying this in our house! (I've been fighting a sinus infection for weeks and was alterna… https://t.co/fq3pOtmChN",43.5978075,-84.7675139
"228","AnnieMouse81","European Union <U+0001F1EA><U+0001F1FA>",1101534088366821376,"Turns out, I react exactly the same way to jet lag as I do to Max Strength Sinus Decongestant swilled down with a l… https://t.co/VpccoPFfkS",54.5259614,15.2551187
"229","AnniseHerbal","Jakarta Indonesia",1101402823777026048,"Terbukti Efektif Menyembuhkan Penyakit Sinus Dengan Herbal https://t.co/fDwkBmwotM https://t.co/W2ExyWBq7m",-6.2087634,106.845599
"230","AnniseHerbal","Jakarta Indonesia",1101412963729125376,"Sinus Clear Annise Herbal dapat membantu mengatasi  pilek, hidung tersumbat akibat peradangan pada dinding sinus da… https://t.co/9wb3MSrYW9",-6.2087634,106.845599
"231","AnniseHerbal","Jakarta Indonesia",1100316080369631232,"Sinus Clear Anak Annise Herbal merupakan herbal yang dapat membantu  mengatasi pilek, hidung tersumbat dengan meran… https://t.co/VwN7uh3sFk",-6.2087634,106.845599
"232","AnnMeredith6262","nowhere",1101966167219027968,"@RollingStones How nice.  I always remember Brian.   Unfortunately he became very ill with sinus or mono or somethi… https://t.co/MncfkXhB7H",40.7317696,-73.9841161
"233","AntonellaUncens","Haslingden, England",1102302304630439936,"@HollyKn51709053 I’ve got a sinus infection I’m on antibiotics too only another 7 days to go",53.7008264,-2.3261002
"234","anyxtrine","Iieha Durant l Balmung server",1100785590323294208,"Think my mom got me sick orz I JUST got over a sinus infection like god damn",NA,NA
